incident_id,incident_name,corrupted_asset_id,cve_id,description,implications,critical,cve_description,base_score,base_severity,attack_vector,attack_complexity,privileges_required,user_interaction,exploitability_score,impact_score,weakness_type,weakness_description,configuration_vulnerable,confidentiality,integrity,availability,,,,
90,State Data Integrity Attack,19,CVE-2023-0575,Manipulation of state data to feed incorrect inputs to control systems.,Potential for unsafe vehicle dynamics or incorrect fault detection.,0,"External Control of Critical State Data, Improper Control of Generation of Code ('Code Injection') vulnerability in YugaByte, Inc. Yugabyte DB on Windows, Linux, MacOS, iOS (DevopsBase.Java:execCommand, TableManager.Java:runCommand modules) allows API Manipulation, Privilege Abuse. This vulnerability is associated with program files backup.Py.

This issue affects Yugabyte DB: Lesser then 2.2.0.0

",7.2,HIGH,NETWORK,LOW,HIGH,NONE,1.2,5.9,Secondary,CWE-94,True,1,1,1,,,,
91,Emergency Trajectory Manipulation,20,CVE-2024-3091,Attackers alter emergency trajectory computations to cause unsafe responses.,Risk of vehicle crash or failure to evade obstacles.,0,A vulnerability was found in PHPGurukul Emergency Ambulance Hiring Portal 1.0. It has been classified as problematic. Affected is an unknown function of the file /admin/search.php of the component Search Request Page. The manipulation leads to cross site scripting. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-258684.,2.4,LOW,NETWORK,LOW,HIGH,REQUIRED,0.9,1.4,Secondary,CWE-79,False,0,1,0,,,,
92,DoS Attack on Trajectory Service,20,CVE-2024-9953,DoS attack disables emergency trajectory calculations.,Vehicle unable to react to emergencies or hazards.,0,"A potential denial-of-service (DoS) vulnerability exists in CERT VINCE software versions prior to 3.0.8. An authenticated administrative user can inject an arbitrary pickle object into a user’s profile, which may lead to a DoS condition when the profile is accessed. While the Django server restricts unpickling to prevent server crashes, this vulnerability could still disrupt operations.",4.9,MEDIUM,NETWORK,LOW,HIGH,NONE,1.2,3.6,Secondary,CWE-502,True,0,0,1,,,,
92,DoS Attack on Trajectory Service,20,CVE-2024-9953,DoS attack disables emergency trajectory calculations.,Vehicle unable to react to emergencies or hazards.,0,"A potential denial-of-service (DoS) vulnerability exists in CERT VINCE software versions prior to 3.0.8. An authenticated administrative user can inject an arbitrary pickle object into a user’s profile, which may lead to a DoS condition when the profile is accessed. While the Django server restricts unpickling to prevent server crashes, this vulnerability could still disrupt operations.",4.9,MEDIUM,NETWORK,LOW,HIGH,NONE,1.2,3.6,Secondary,CWE-502,True,0,0,1,,,,
93,Planned Trajectory Alteration,21,CVE-2024-33687,Manipulation of planned trajectory data to mislead control systems.,Potential for unsafe or inefficient vehicle movement.,0,"Insufficient verification of data authenticity issue exists in NJ Series CPU Unit all versions and NX Series CPU Unit all versions. If a user program in the affected product is altered, the product may not be able to detect the alteration.",7.5,HIGH,NETWORK,LOW,NONE,NONE,3.9,3.6,Primary,CWE-345,True,0,1,0,,,,
94,Unauthorized Access to Trajectory Data,21,CVE-2024-9829,"Unauthorized access to trajectory data, allowing attackers to modify routes.",Incorrect navigation or unsafe driving behavior.,0,"The Download Plugin plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability checks on the 'dpwap_handle_download_user' and 'dpwap_handle_download_comment' functions in all versions up to, and including, 2.2.0. This makes it possible for authenticated attackers, with Subscriber-level access and above, to download any comment, and download metadata for any user including user PII and sensitive information including username, email, hashed passwords and application passwords, session token information and more depending on set up and additional plugins installed.",6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,3.6,Primary,CWE-862,True,1,0,0,,,,
94,Unauthorized Access to Trajectory Data,21,CVE-2024-9829,"Unauthorized access to trajectory data, allowing attackers to modify routes.",Incorrect navigation or unsafe driving behavior.,0,"The Download Plugin plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability checks on the 'dpwap_handle_download_user' and 'dpwap_handle_download_comment' functions in all versions up to, and including, 2.2.0. This makes it possible for authenticated attackers, with Subscriber-level access and above, to download any comment, and download metadata for any user including user PII and sensitive information including username, email, hashed passwords and application passwords, session token information and more depending on set up and additional plugins installed.",6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,3.6,Primary,CWE-862,True,1,0,0,,,,
94,Unauthorized Access to Trajectory Data,21,CVE-2024-9829,"Unauthorized access to trajectory data, allowing attackers to modify routes.",Incorrect navigation or unsafe driving behavior.,0,"The Download Plugin plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability checks on the 'dpwap_handle_download_user' and 'dpwap_handle_download_comment' functions in all versions up to, and including, 2.2.0. This makes it possible for authenticated attackers, with Subscriber-level access and above, to download any comment, and download metadata for any user including user PII and sensitive information including username, email, hashed passwords and application passwords, session token information and more depending on set up and additional plugins installed.",6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,3.6,Primary,CWE-862,True,1,0,0,,,,
94,Unauthorized Access to Trajectory Data,21,CVE-2024-9829,"Unauthorized access to trajectory data, allowing attackers to modify routes.",Incorrect navigation or unsafe driving behavior.,0,"The Download Plugin plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability checks on the 'dpwap_handle_download_user' and 'dpwap_handle_download_comment' functions in all versions up to, and including, 2.2.0. This makes it possible for authenticated attackers, with Subscriber-level access and above, to download any comment, and download metadata for any user including user PII and sensitive information including username, email, hashed passwords and application passwords, session token information and more depending on set up and additional plugins installed.",6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,3.6,Primary,CWE-862,True,1,0,0,,,,
95,Manipulation of ENU Trajectory Data,22,CVE-2024-9918,Alteration of ENU trajectory data to mislead vehicle control.,Unsafe or inefficient vehicle motion due to incorrect path data.,0,A vulnerability has been found in HuangDou UTCMS V9 and classified as critical. This vulnerability affects the function RunSql of the file app/modules/ut-data/admin/sql.php. The manipulation of the argument sql leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,4.7,MEDIUM,NETWORK,LOW,HIGH,NONE,1.2,3.4,Secondary,CWE-89,True,1,1,1,,,,
95,Manipulation of ENU Trajectory Data,22,CVE-2024-9918,Alteration of ENU trajectory data to mislead vehicle control.,Unsafe or inefficient vehicle motion due to incorrect path data.,0,A vulnerability has been found in HuangDou UTCMS V9 and classified as critical. This vulnerability affects the function RunSql of the file app/modules/ut-data/admin/sql.php. The manipulation of the argument sql leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,4.7,MEDIUM,NETWORK,LOW,HIGH,NONE,1.2,3.4,Secondary,CWE-89,True,1,1,1,,,,
96,Unauthorized Access to ENU Trajectories,22,CVE-2024-9829,"Unauthorized access to ENU trajectory data, enabling tampering.",Compromised vehicle navigation and route planning.,0,"The Download Plugin plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability checks on the 'dpwap_handle_download_user' and 'dpwap_handle_download_comment' functions in all versions up to, and including, 2.2.0. This makes it possible for authenticated attackers, with Subscriber-level access and above, to download any comment, and download metadata for any user including user PII and sensitive information including username, email, hashed passwords and application passwords, session token information and more depending on set up and additional plugins installed.",6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,3.6,Primary,CWE-862,True,1,0,0,,,,
96,Unauthorized Access to ENU Trajectories,22,CVE-2024-9829,"Unauthorized access to ENU trajectory data, enabling tampering.",Compromised vehicle navigation and route planning.,0,"The Download Plugin plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability checks on the 'dpwap_handle_download_user' and 'dpwap_handle_download_comment' functions in all versions up to, and including, 2.2.0. This makes it possible for authenticated attackers, with Subscriber-level access and above, to download any comment, and download metadata for any user including user PII and sensitive information including username, email, hashed passwords and application passwords, session token information and more depending on set up and additional plugins installed.",6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,3.6,Primary,CWE-862,True,1,0,0,,,,
96,Unauthorized Access to ENU Trajectories,22,CVE-2024-9829,"Unauthorized access to ENU trajectory data, enabling tampering.",Compromised vehicle navigation and route planning.,0,"The Download Plugin plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability checks on the 'dpwap_handle_download_user' and 'dpwap_handle_download_comment' functions in all versions up to, and including, 2.2.0. This makes it possible for authenticated attackers, with Subscriber-level access and above, to download any comment, and download metadata for any user including user PII and sensitive information including username, email, hashed passwords and application passwords, session token information and more depending on set up and additional plugins installed.",6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,3.6,Primary,CWE-862,True,1,0,0,,,,
96,Unauthorized Access to ENU Trajectories,22,CVE-2024-9829,"Unauthorized access to ENU trajectory data, enabling tampering.",Compromised vehicle navigation and route planning.,0,"The Download Plugin plugin for WordPress is vulnerable to unauthorized access of data due to a missing capability checks on the 'dpwap_handle_download_user' and 'dpwap_handle_download_comment' functions in all versions up to, and including, 2.2.0. This makes it possible for authenticated attackers, with Subscriber-level access and above, to download any comment, and download metadata for any user including user PII and sensitive information including username, email, hashed passwords and application passwords, session token information and more depending on set up and additional plugins installed.",6.5,MEDIUM,NETWORK,LOW,LOW,NONE,2.8,3.6,Primary,CWE-862,True,1,0,0,,,,
97,DoS Attack on Trajectory Service,22,CVE-2024-9953,"Attack overloads trajectory service, causing disruptions.",Vehicle unable to compute or update planned paths.,0,"A potential denial-of-service (DoS) vulnerability exists in CERT VINCE software versions prior to 3.0.8. An authenticated administrative user can inject an arbitrary pickle object into a user’s profile, which may lead to a DoS condition when the profile is accessed. While the Django server restricts unpickling to prevent server crashes, this vulnerability could still disrupt operations.",4.9,MEDIUM,NETWORK,LOW,HIGH,NONE,1.2,3.6,Secondary,CWE-502,True,0,0,1,,,,
97,DoS Attack on Trajectory Service,22,CVE-2024-9953,"Attack overloads trajectory service, causing disruptions.",Vehicle unable to compute or update planned paths.,0,"A potential denial-of-service (DoS) vulnerability exists in CERT VINCE software versions prior to 3.0.8. An authenticated administrative user can inject an arbitrary pickle object into a user’s profile, which may lead to a DoS condition when the profile is accessed. While the Django server restricts unpickling to prevent server crashes, this vulnerability could still disrupt operations.",4.9,MEDIUM,NETWORK,LOW,HIGH,NONE,1.2,3.6,Secondary,CWE-502,True,0,0,1,,,,
